Geneid,<2C (LG1),G1,S,G2M,>4C (GG2M),desc,class,selected
Tb11.v5.0163,565.0639611821791,379.3559770621968,273.0480811645346,199.38244375827082,117.77679752977505,HD domain containing protein  putative,<2C (LG1),0
Tb11.v5.0164,2.109704641350211,111.81434599156118,84.38818565400844,71.72995780590719,0.0,Trm112p-like protein  putative,G1,0
Tb11.v5.0165,370.7052441229656,202.53164556962025,102.47136829415312,109.70464135021095,110.30741410488243,kinesin  putative,<2C (LG1),0
Tb11.v5.0166,60.24096385542168,312.24899598393574,403.1124497991968,314.2570281124498,165.66265060240963,hypothetical protein  conserved,S,0
Tb11.v5.0167,585.1926977687627,173.42799188640973,141.98782961460446,129.81744421906694,63.894523326572006,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0168,202.3460410557185,257.0869990224829,175.95307917888562,122.1896383186706,107.52688172043013,FHA domain containing protein  putative,G1,0
Tb11.v5.0169,480.6924101198402,152.68530847758544,112.73857079449623,118.508655126498,79.44962272525521,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0170,235.42646758028224,157.7009613417877,122.72448353446512,116.58825935774185,49.4988750255676,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0162,392.56198347107437,41.32231404958678,129.13223140495867,224.17355371900828,39.256198347107436,proteasome beta 6 subunit,<2C (LG1),0
Tb11.v5.0171,263.12613156306577,219.07060953530475,148.21967410983706,126.49366324683163,85.09354254677127,5'-3' exonuclease XRNA  putative,<2C (LG1),0
Tb11.v5.0173,119.10860655737707,334.52868852459017,240.01024590163934,183.65778688524588,191.59836065573768,hypothetical protein  conserved,G1,0
Tb11.v5.0174,221.012520413718,188.89493739793141,166.03157321720198,150.2449646162221,111.0506260206859,ribonuclease H1  putative,<2C (LG1),0
Tb11.v5.0175,0.0,423.65433906993775,405.71219333577454,220.43207616257786,181.2522885389967,oligopeptidase B protein  putative,G1,0
Tb11.v5.0176,0.0,289.6509491733006,176.3625229638702,187.9975505205144,213.7170851194121,NAD(p)-dependent steroid dehydrogenase-like protein,G1,0
Tb11.v5.0177,534.446764091858,401.5309672929714,287.4043145441893,243.562978427279,327.7661795407098,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0178,634.7314657173813,371.9238507970902,283.8569880823402,243.77031419284938,179.2292214827426,glutamine synthetase  putative,<2C (LG1),0
Tb11.v5.0179,468.60282574568294,147.56671899529042,105.18053375196232,78.49293563579278,98.11616954474094,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0180,9.287925696594426,482.1981424148607,373.0650154798762,229.4891640866873,204.72136222910217,hypothetical protein  conserved,G1,0
Tb11.v5.0172,294.1696113074205,446.1130742049471,350.70671378091873,272.9681978798587,408.12720848056534,hypothetical protein  conserved,G1,0
Tb11.v5.0161,3.0769230769230766,155.38461538461542,87.69230769230771,72.30769230769229,55.38461538461538,conserved hypothetical protein  putative,G1,0
Tb11.v5.0160,1713.8461538461538,1109.2307692307693,750.7692307692308,536.9230769230769,484.6153846153846,cyclophilin-type peptidyl-prolyl cis-trans isomerase  putative,<2C (LG1),0
Tb11.v5.0159,614.6953405017921,448.62604540023904,325.5675029868578,221.0274790919952,360.81242532855435,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0140,203.34507042253526,269.3661971830986,227.11267605633805,138.2042253521127,264.9647887323944,variant surface glycoprotein (VSG)  pseudogene,G1,0
Tb11.v5.0141,0.0,19.853709508881927,6.269592476489028,6.269592476489028,3.134796238244514,variant surface protein (VSG)  putative,G1,0
Tb11.v5.0142,214.49275362318843,176.08695652173915,171.73913043478262,170.28985507246378,162.31884057971016,variant surface protein (VSG)  putative,<2C (LG1),0
Tb11.v5.0143,633.4177215189873,64.81012658227847,43.03797468354429,66.32911392405063,7.0886075949367084,variant surface protein (VSG)  putative,<2C (LG1),0
Tb11.v5.0144,0.0,152.16201423097974,94.14340448823208,147.2359058565955,1.0946907498631635,variant surface protein (VSG)  putative,G1,0
Tb11.v5.0145,306.2563067608476,144.803229061554,151.0258997645476,118.56710393541876,80.55835856037673,variant surface protein (VSG)  putative,<2C (LG1),0
Tb11.v5.0146,10.053993669707689,110.40774529882702,67.39899460063302,52.13181902811394,64.97858871718489,chaperone protein DnaJ  putative,G1,0
Tb11.v5.0147,432.78916290378606,324.7655435915248,261.8964918374436,168.80861410211878,210.8370962139632,Calponin homology (CH) domain containing protein  putative,<2C (LG1),0
Tb11.v5.0148,446.1159737417943,434.90153172866513,327.4070021881838,327.95404814004377,396.3347921225383,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0149,205.16605166051662,147.60147601476015,151.29151291512918,103.690036900369,72.32472324723247,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0150,425.2498913515863,264.88483268144284,188.17905258583227,140.8083441981747,139.9391568883094,J Biosynthesis Protein 2,<2C (LG1),0
Tb11.v5.0151,0.0,439.55276030747734,285.81411600279523,234.10202655485676,258.5604472396925,hypothetical protein  conserved,G1,0
Tb11.v5.0152,687.7843115499834,395.3178741817375,284.2560745589704,248.75180295129258,224.67546876733607,ribosomal RNA processing protein 4  putative,<2C (LG1),0
Tb11.v5.0153,264.83870967741933,318.3870967741936,258.7096774193548,214.51612903225802,212.25806451612902,BarP protein  putative,G1,0
Tb11.v5.0154,47.99326410328375,119.28150435026664,57.53578445130508,107.21302273365141,165.87145663766492,WD domain  G-beta repeat  putative,>4C (GG2M),0
Tb11.v5.0155,535.650623885918,284.75935828877004,228.60962566844918,227.7183600713012,283.86809269162205,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0156,24.504692387904072,294.0563086548488,198.6444212721585,172.57559958289886,102.18978102189782,hypothetical protein  conserved,G1,0
Tb11.v5.0157,496.19611158072695,418.4277261200338,266.2721893491124,194.42096365173288,151.31022823330514,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0158,310.2971665514858,392.53628196268136,310.98825155494126,326.19212163096057,311.6793365583966,hypothetical protein  conserved,G1,0
Tb11.v5.0181,0.0,21.028037383177573,15.186915887850466,8.177570093457945,1.1682242990654206,60S ribosomal protein L19  putative,G1,0
Tb11.v5.0139,0.0,183.29466357308587,104.40835266821348,73.47254447022429,281.5158546017015,variant surface protein (VSG)  putative,>4C (GG2M),0
Tb11.v5.0182,0.0,104.06698564593302,72.96650717703348,62.20095693779904,142.3444976076555,60S ribosomal protein L19  putative,>4C (GG2M),0
Tb11.v5.0184,389.2185954500495,199.3076162215628,191.8892185954501,318.9910979228487,888.2294757665677,hypothetical protein  conserved,>4C (GG2M),0
Tb11.v5.0208,438.7755102040816,431.97278911564626,344.8979591836735,229.2517006802721,102.04081632653063,invariant surface glycoprotein  putative,<2C (LG1),0
Tb11.v5.0209,707.3431241655542,499.06542056074767,369.55941255006667,302.00267022696926,272.09612817089453,Adenylate and Guanylate cyclase catalytic domain containing protein  putative,<2C (LG1),0
Tb11.v5.0210,23.743016759776534,340.0837988826816,256.98324022346367,217.1787709497207,87.98882681564247,adenosine transporter  putative,G1,0
Tb11.v5.0211,0.0,509.89010989010984,361.5384615384616,270.3296703296703,128.57142857142856,galactokinase-like protein  putative,G1,0
Tb11.v5.0212,734.8871085214857,635.1056081573197,589.9490167516387,487.6183539694101,606.3364894391842,ribulose-phosphate 3-epimerase  putative,<2C (LG1),0
Tb11.v5.0213,575.4763672358326,694.6300420687948,594.4073249195743,461.02449888641416,394.4568176194011,variant surface protein (VSG)  putative,G1,0
Tb11.v5.0214,827.0199664116436,839.3356969583876,664.054238974933,564.8441873483857,498.7870871431237,retrotransposon hot spot (RHS) protein  putative,G1,0
Tb11.v5.0215,531.8642048838594,378.2013103037522,240.02382370458602,247.170935080405,112.56700416914829,iron/ascorbate oxidoreductase family protein  putative,<2C (LG1),0
Tb11.v5.0207,208.4470281172144,474.3148653458298,343.93166449163596,291.84956697117093,294.6968798196702,neurobeachin/beige protein  putative,G1,0
Tb11.v5.0216,58.55855855855855,281.53153153153147,234.2342342342342,177.17717717717716,89.33933933933933,invariant surface glycoprotein  putative,G1,0
Tb11.v5.0218,503.7441813398097,349.32199959522364,295.6891317547056,213.9243068204817,202.38818053025705,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0219,584.9056603773586,675.8385744234803,501.5723270440252,419.81132075471703,379.45492662473794,methyltransferase  putative,G1,0
Tb11.v5.0220,42.62672811059908,85.63748079877112,43.01075268817203,62.59600614439324,53.3794162826421,hypothetical protein  conserved,G1,0
Tb11.v5.0221,110.3159364636062,190.95828242276139,169.31401640775005,155.3499738174201,149.2407051841508,transporter  putative,G1,0
Tb11.v5.0222,4.04551201011378,269.7850821744627,206.3211125158028,115.80278128950695,294.5638432364096,NADH dehydrogenase [ubiquinone] flavoprotein 1  mitochondrial  putative,>4C (GG2M),0
Tb11.v5.0223,491.9127988748242,434.95077355836855,358.2981715893109,275.6680731364276,196.55414908579468,BNR repeat-like domain/Concanavalin A-like lectin/glucanases superfamily  putative,<2C (LG1),0
Tb11.v5.0224,546.2868769074263,700.915564598169,523.3977619532045,427.2634791454731,587.9959308240083,invariant surface glycoprotein  putative,G1,0
Tb11.v5.0225,392.6868044515104,445.1510333863275,416.5341812400636,359.3004769475358,279.8092209856916,invariant surface glycoprotein  putative,G1,0
Tb11.v5.0217,476.99004975124376,346.3930348258706,250.0,221.39303482587061,199.62686567164172,receptor-type adenylate cyclase GRESAG 4  putative,<2C (LG1),0
Tb11.v5.0206,337.0212765957447,505.531914893617,392.3404255319149,239.14893617021275,388.08510638297867,phosphatidylinositolN-acetylglucosaminyltransferase  putative,G1,0
Tb11.v5.0205,309.99270605397516,604.6681254558716,404.8140043763676,252.3705324580598,390.22611232676877,hypothetical protein  conserved,G1,0
Tb11.v5.0204,1690.79754601227,715.3374233128834,693.2515337423314,503.0674846625767,615.9509202453987,Peptidase M76 family  putative,<2C (LG1),0
Tb11.v5.0185,0.0,30.930760499432463,1.135073779795687,16.742338251986382,489.78433598183886,hypothetical protein  conserved,>4C (GG2M),0
Tb11.v5.0186,559.9643334819439,293.80294248773964,258.1364244315649,209.98662505572892,268.8363798484173,CLN3 protein  putative,<2C (LG1),0
Tb11.v5.0187,176.8181818181818,67.72727272727272,26.36363636363636,33.63636363636363,101.8181818181818,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0188,190.15795868772784,308.0194410692588,239.97569866342653,176.18469015795867,96.90157958687729,ATP-NAD kinase  putative,G1,0
Tb11.v5.0189,519.5392842451666,308.1036610448375,286.7132867132867,226.65569724393254,251.74825174825173,condensin complex subunit 2  putative,<2C (LG1),0
Tb11.v5.0190,494.0318302387268,535.1458885941645,387.2679045092838,348.80636604774537,223.47480106100795,protein kinase  putative,G1,0
Tb11.v5.0191,0.0,53.18615153035625,37.12995484194681,43.65278474661314,1.0035122930255895,ELMO/CED-12 family  putative,G1,0
Tb11.v5.0192,481.1169144234632,353.354760948172,267.175572519084,244.67657693852954,284.6524708718361,B-box zinc finger  putative,<2C (LG1),0
Tb11.v5.0193,125.52301255230124,170.95038852361031,162.58218768679018,133.8912133891213,93.2456664674238,hypothetical protein  conserved,G1,0
Tb11.v5.0194,427.17622080679405,191.93205944798302,149.25690021231424,118.68365180467093,173.67303609341823,hypothetical protein  conserved,<2C (LG1),0
Tb11.v5.0195,244.771660264618,266.9654289372599,208.92018779342723,184.59240290226205,240.07682458386685,STAG domain containing protein  putative,G1,0
Tb11.v5.0196,89.82266769468004,37.008481110254436,26.59984579799537,28.91287586738628,27.37085582112568,Proteasome subunit A N-terminal signature/Proteasome subunit  putative,<2C (LG1),0
Tb11.v5.0197,0.7833920877399139,14.10105757931845,10.184097140618881,9.792401096748923,6.658832745789268,clathrin heavy chain  putative,G1,0
Tb11.v5.0198,16.85393258426966,18.726591760299627,19.975031210986266,12.172284644194756,6.5543071161048685,clathrin heavy chain  putative,S,0
Tb11.v5.0199,454.1186513017499,181.3913785744772,157.063593683312,102.43277848911652,96.88433632095604,universal minicircle sequence binding protein  putative,<2C (LG1),0
Tb11.v5.0200,0.0,24.00738688827332,24.93074792243768,16.62049861495845,0.0,proteasome beta 5 subunit  putative,S,0
Tb11.v5.0201,969.885277246654,544.4550669216061,338.4321223709369,366.6347992351817,240.9177820267686,tRNA pseudouridine synthase A  putative,<2C (LG1),0
Tb11.v5.0202,489.8461538461538,491.6923076923077,427.07692307692315,311.38461538461536,300.92307692307685,Protein of unknown function (DUF2419)  putative,G1,0
Tb11.v5.0203,0.0,173.33919929608447,152.6616805983282,101.18785745710514,242.85085789705238,hypothetical protein  conserved,>4C (GG2M),0
Tb11.v5.0183,292.9210740439381,389.74776240846217,299.43043124491453,217.24979658258744,109.84540276647681,hypothetical protein  conserved,G1,0
Tb11.v5.0138,391.4306463326071,164.8511256354394,145.96949891067538,211.32897603485839,145.96949891067538,variant surface protein (VSG)  putative,<2C (LG1),0
Tb11.v5.0137,0.0,214.22861710631497,138.28936850519585,149.48041566746602,164.66826538768987,variant surface protein  atypical (VSG)  putative,G1,0
Tb11.v5.0136,0.0,85.57625948930297,39.337474120082824,26.224982746721874,33.81642512077295,variant surface protein (VSG)  putative,G1,0
Tb927.11.18290,0.0,45.58404558404559,76.92307692307693,111.11111111111113,74.07407407407408,variant surface glycoprotein (VSG)  putative,G2M,0
Tb927.11.18300,0.0,255.1143200962696,801.4440433212998,498.1949458483755,199.75932611311677,variant surface glycoprotein (VSG)  putative (pseudogene),S,0
Tb927.11.18310,1187.1061560833737,980.4491840361933,827.1126191630311,609.4684116981741,643.7227338826951,variant surface glycoprotein (VSG)  putative (pseudogene),<2C (LG1),0
Tb927.11.18320,0.0,18.41620626151013,39.59484346224678,13.812154696132595,71.82320441988949,variant surface glycoprotein (VSG)  putative (pseudogene),>4C (GG2M),0
Tb927.11.18330,654.5454545454545,143.43434343434342,160.94276094276094,112.45791245791244,152.8619528619529,variant surface glycoprotein (VSG)  putative,<2C (LG1),0
Tb927.11.18340,0.0,207.48299319727886,125.17006802721089,96.59863945578232,102.72108843537417,variant surface glycoprotein (VSG)  putative (pseudogene),G1,0
Tb927.11.18350,258.0,308.0,212.66666666666663,226.66666666666663,156.0,variant surface glycoprotein (VSG)  putative (pseudogene),G1,0
Tb927.11.18360,1016.9242089771892,392.93598233995584,314.9374540103017,231.78807947019868,574.6872700515084,variant surface glycoprotein (VSG)  putative (pseudogene),<2C (LG1),0
Tb927.11.18280,1.5649452269170578,101.72143974960876,86.85446009389669,89.98435054773083,42.25352112676056,ESAG7 (expression site associated protein 7)  putative (pseudogene),G1,0
Tb927.11.18370,243.03278688524588,165.57377049180332,166.39344262295083,148.36065573770492,195.08196721311475,variant surface glycoprotein (VSG)  putative (pseudogene),<2C (LG1),0
Tb927.11.18390,0.0,64.97175141242938,96.045197740113,56.497175141242934,0.0,Variant Surface Glycoprotein  putative,S,0
Tb927.11.18400,97.42120343839542,169.054441260745,114.61318051575931,110.79274116523399,116.52340019102198,variant surface glycoprotein (VSG)  pseudogene,G1,0
Tb927.11.18410,425.1207729468599,458.1320450885668,296.2962962962963,261.6747181964573,201.2882447665056,variant surface glycoprotein (VSG)  pseudogene,G1,0
Tb927.11.18420,441.2515964240102,203.7037037037037,173.69093231162196,151.3409961685824,97.70114942528735,variant surface glycoprotein (VSG)  pseudogene,<2C (LG1),0
Tb927.11.18430,0.6385696040868455,77.90549169859514,90.67688378033205,93.86973180076627,129.62962962962962,variant surface glycoprotein (VSG)  putative,>4C (GG2M),0
Tb927.11.18440,15.843997562461913,79.21998781230955,39.00060938452163,39.00060938452163,18.890920170627663,variant surface glycoprotein (VSG)  pseudogene,G1,0
Tb927.11.18450,231.8883610451306,245.249406175772,227.13776722090265,181.7102137767221,184.97624703087882,variant surface glycoprotein (VSG)  pseudogene,G1,0
Tb927.11.18460,372.51204693065165,542.8451707521475,451.9170333123822,315.31531531531533,276.76513723025346,variant surface glycoprotein (VSG  pseudogene)  putative,G1,0
